key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
49,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaH_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d810/dundra2d810",6610258,221,"Colosseum#0",False,"","","BNpcBase#5531","Arrive at the Wound","Clear the Heart",57,0,0,80,0,90837,0,50,0,0,26608,40187,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,103,50,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
50,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d110/dunest3d110",6526606,235,"Colosseum#0",False,"","","BNpcBase#6243","Clear the Sogyoku Piscary","AAARGH! So this is the end... The girl...I nearly had her...",0,6000,92000,0,0,387564,1827540,0,0,0,109697,169160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015300,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
51,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d310/dungyr3d310",6797021,236,"Colosseum#0",False,"","","BNpcBase#6117","Clear Rhalgr's Shoulder","A stronger warrior I have not seen!",0,0,0,30,0,255008,0,10,0,0,72372,182633,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,0,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
52,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunocn/dunocn3d110/dunocn3d110",6793825,238,"Colosseum#0",False,"","","BNpcBase#6074","Arrive at Spae Rock","We appear to have arrived at our destination...
Care to go and greet our hosts, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>?",0,6000,76000,0,0,291445,1505790,0,0,0,83412,127759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836550,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
53,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d210/dunest3d210",6797773,240,"Colosseum#0",False,"","","BNpcBase#6155","Arrive at Bardam's Hunt","",0,6000,110000,0,0,433004,2180178,0,0,0,123532,189580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211210,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,2,0,False,0,0
54,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d310/dunest3d310",6881322,241,"Colosseum#0",False,"","","BNpcBase#6205","Arrive at the Third Armory","",0,6000,129000,0,0,513505,2563704,0,0,0,146347,224730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424280,,120,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
55,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d110/dungyr3d110",6828756,242,"Colosseum#0",False,"","","BNpcBase#6268","Clear the storage compound","Systems critical! Unable to execute Wild Speed Protocol...",0,6000,150000,0,0,540383,2978118,0,0,0,155971,237676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654510,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
56,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d210/dungyr3d210",6879598,247,"Colosseum#0",False,"","","BNpcBase#6039","Eliminate the imperials","How glorious the violence within you...",0,0,0,30,0,276689,0,10,0,0,78874,197811,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,121,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,4,0,False,0,0
57,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d410/dunest3d410",6881036,262,"Colosseum#0",False,"","","BNpcBase#6089","Arrive at the Keisen Garden","Let my blade sing once more!",0,0,0,30,0,266365,0,10,0,0,75777,190584,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,0,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,6,0,False,0,0
58,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d410/dungyr3d410",7042419,279,"Colosseum#0",False,"","","BNpcBase#6910","Arrive at the Green Screams","×△sACriFicE△×◎WHIR◎×▼sUBserViEntS▼×
BooM, bOOm, BOom, boOm...",0,0,0,40,0,255008,0,15,0,0,72372,182633,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,125,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,6,False,0,0
59,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d510/dunest3d510",7167447,284,"Colosseum#0",False,"","","BNpcBase#6996","Arrive at Demonsgate","Grrraaarrrgh!!!",0,0,0,50,0,296407,0,20,0,0,84274,212129,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,138,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,14,0,False,0,0
60,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunabr/dunabr2d410/dunabr2d410",7170996,285,"Colosseum#0",False,"","","BNpcBase#7058","Arrive at the Reality Augmentation Bay","A number of roborants can also be administered to bolster its strength further, making it the ultimate─ <buzzzzzz>",0,0,0,50,0,290369,0,20,0,0,82464,207904,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,139,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
61,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d610/dunest3d610",7335267,536,"Colosseum#0",False,"","","BNpcBase#7203","Arrive at the Heart of the Dragon","Is emptiness form, or form emptiness?
Either way, I am still here and hitting you!",0,0,0,60,0,285723,0,25,0,0,81069,204650,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,142,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,18,0,False,0,0
62,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D14.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dundra/dundra2d910/dundra2d910",7403523,584,"Colosseum#0",False,"","","BNpcBase#7662","Arrive in Zymology","Arrive in Kingsloam",0,0,0,70,0,285723,0,35,0,0,81069,204650,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,149,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
63,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d710/dunest3d710",7558761,585,"Colosseum#0",False,"","","BNpcBase#7672","Arrive in the Scorpion's Den","The dragon is poised to swoop! Be on your guard!",0,0,0,70,0,283400,0,35,0,0,80372,203024,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,150,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
64,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D15.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d510/dungyr3d510",7705971,611,"Colosseum#0",False,"","","BNpcBase#7859","Arrive on the Field of Dust","Defeat Julia and Annia",0,0,0,80,0,314889,0,50,0,0,89303,225582,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1776000,,162,50,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
65,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d210/dunnvt4d210",7814768,649,"Colosseum#0",False,"","","BNpcBase#8146","Arrive at Teag Gye","Nooo! M-My performance!",0,6000,287000,0,0,1140597,9570000,0,0,0,323631,816966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190000,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,18,False,10,0
66,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d310/dunnvt4d310",7881156,651,"Colosseum#0",False,"","","BNpcBase#8233","Arrive at the Divine Threshold","Defeat <Sheet(BNpcName,8233,0)/>",0,6000,356000,0,0,1507646,11880000,0,0,0,429271,1078364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960000,,166,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,5,3
67,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d610/dunnvt4d610",7886218,652,"Colosseum#0",False,"","","BNpcBase#8210","Bear witness to the first doom","Without decisive sacrifice, our star would surely perish.",0,0,0,0,40,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,16,False,3,5
68,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d710/dunnvt4d710",7917862,655,"Colosseum#0",False,"","","BNpcBase#8167","Arrive at Repurposing","Temporal stasis deactivated",0,0,0,0,40,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,11,0
69,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d410/dunnvt4d410",7903197,656,"Colosseum#0",False,"","","BNpcBase#257","Arrive at Terminus","Defeat <Sheet(BNpcName,8249,0)/>",0,6000,433000,0,0,1845614,14430000,0,0,0,525715,1319887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810000,,167,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,7,2
70,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d510/dunnvt4d510",7926262,659,"Colosseum#0",False,"","","BNpcBase#8262","Arrive on the Perished Path","Defeat the forgiven obscenity",0,6000,516000,0,0,2110254,17220000,0,0,0,599708,1510532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5740000,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,6,4
71,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d810/dunnvt4d810",7923123,661,"Colosseum#0",False,"","","BNpcBase#8273","Arrive in Ichthyology","Defeat <Sheet(BNpcName,8273,0)/>",0,0,0,0,40,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,,0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,4,1
72,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d110/dunnvt4d110",7919152,676,"Colosseum#0",False,"","","BNpcBase#0","Arrive at the Wound","Grrraaarrrgh!!!",0,6000,225000,0,0,897302,7500000,0,0,0,254657,642637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,,165,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,9,6
73,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d910/dunnvt4d910",8101435,692,"Colosseum#0",False,"","","BNpcBase#9046","Arrive at the Martial Court","Knights immortal, heed my call!",0,0,0,0,40,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,,181,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,12,0
74,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4da10/dunnvt4da10",8241592,714,"Colosseum#0",False,"","","BNpcBase#9264","Arrive at Katharsis","Visions of eld, attend to us now...",0,0,0,0,40,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,,190,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,17,14
75,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4db10/dunnvt4db10",8366253,737,"Colosseum#0",False,"","","BNpcBase#0","Arrive in the Mount Argai Mines","Have a taste of dwarven tradition, you airy glowing bastards!",0,0,0,0,40,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,31,False,33,18
76,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,0,False,0,0
77,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,0,False,0,0
5000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5001,"InstanceContentType#7",0,30,False,"music/ex1/BGM_EX1_Event_IshWar.scd","","",0,167,"Colosseum#0",True,"","","BNpcBase#4739","Forward, forward! Ishgard! Ishgard!","Aye, all right... Take your victory. You've earned it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5002,"InstanceContentType#7",0,30,False,"music/ex1/BGM_EX1_Boss04.scd","","",0,173,"Colosseum#0",True,"","","BNpcBase#3818","Pursue the legatus","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! Krile needs you!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5003,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_Escape.scd","","",0,194,"Colosseum#0",True,"","","BNpcBase#3818","Defeat the Warriors of Darkness","Channel aether into Alisaie's blade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5004,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Con_Teikoku_Boss.scd","","",0,222,"Colosseum#0",True,"","","BNpcBase#0","Er...I may have misjudged the enemy.
They should've been staining the soles of my boots by now...","The colossi are scrap, and the captain hits <Emphasis>us</Emphasis> as often as the enemy!
Enough! Time for a tactical withdrawal!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5005,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_Treacherous.scd","","",0,237,"Colosseum#0",False,"","","BNpcBase#0","Defeat the imperial soldiers","Split up and head for the Ruby Bazaar! And remember: under no circumstances must you engage the Sekiseigumi!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5006,"InstanceContentType#7",0,30,False,"","","",0,261,"Colosseum#0",False,"","","BNpcBase#0","予選を勝ち抜け！","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5007,"InstanceContentType#7",0,30,False,"music/ex1/BGM_EX1_Makosen_Nomal02.scd","","",0,245,"Colosseum#0",False,"","","BNpcBase#0","Find Arya","Ritual progress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5008,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd","","",0,246,"Colosseum#0",False,"","","BNpcBase#0","Race to the ovoo","Prevent the Dotharl from claiming the ovoo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,5,0,False,0,0
5009,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Dungeon_Lim_05.scd","","",0,248,"Colosseum#0",False,"","","BNpcBase#0","Defeat the sham shinobi","B-Bugger this! Time to use the secret weapon!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5010,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_JobShiren.scd","music/ffxiv/BGM_Boss_05.scd","",0,249,"Colosseum#0",False,"","","BNpcBase#0","Defeat Musosai","No, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! You cannot fall...not when you are so close!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5011,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_JobShiren.scd","music/ffxiv/BGM_Boss_07.scd","",0,250,"Colosseum#0",False,"","","BNpcBase#0","Defeat Shiden","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, forgive me... I am undone...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5012,"InstanceContentType#7",0,30,False,"music/ex2/BGM_EX2_Boss_Battle_01.scd","","",0,251,"Colosseum#0",False,"","","BNpcBase#0","Defeat Ugetsu","Victory is mine. A new day dawns upon the realm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5013,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd","","",0,260,"Colosseum#0",False,"","","BNpcBase#0","Defeat the masked marauders.","Brace yourself! I fear there is no escaping this onslaught!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5014,"InstanceContentType#7",0,30,False,"music/ex1/BGM_EX1_Dungeon_Komuda2.scd","","",0,265,"Colosseum#0",False,"","","BNpcBase#0","Pursue the phantom faerie!","Is it...waiting for us?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5015,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Dungeon_Uru_06.scd","","",0,266,"Colosseum#0",False,"","","BNpcBase#0","Defeat Nayaga.","It would be my pleasure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5016,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_Treacherous.scd","","",0,267,"Colosseum#0",True,"","","BNpcBase#0","Search for the black dragon!","Graaagh! Faunehm, why...?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5017,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Con_Teikoku_02.scd","","",0,269,"Colosseum#0",False,"","","BNpcBase#0","Open the gates of the Ala Mhigan Quarter","Still got that siphon, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>!? Then use it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5018,"InstanceContentType#7",0,30,False,"","","",0,270,"Colosseum#0",False,"","","BNpcBase#0","Triumph in the Ul Cup final","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5019,"InstanceContentType#7",0,30,False,"","","",0,271,"Colosseum#0",False,"","","BNpcBase#0","Defeat Ser Ompagne","We're still here, old man! What else have you got!?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5020,"InstanceContentType#7",0,30,False,"","","",0,272,"Colosseum#0",False,"","","BNpcBase#0","Defeat the simulacra","Again and again and again you kill. Do you feel nothing!?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5021,"InstanceContentType#7",0,30,False,"","","",0,273,"Colosseum#0",True,"","","BNpcBase#0","Weaken Faunehm!","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, come to my side! I shall heal you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5022,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Event_JobShiren.scd","","",0,274,"Colosseum#0",False,"","","BNpcBase#0","Let the show begin! And it <Emphasis>won't</Emphasis> be a happy ending for you.","See through Hanzo's illusions and defeat him!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5023,"InstanceContentType#7",0,30,False,"music/ex2/BGM_EX2_Omega_01.scd","","",0,275,"Colosseum#0",False,"","","BNpcBase#0","Reach the Deltascape","Not even mine avatar is safe... I take my leave of thee, mortal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5024,"InstanceContentType#7",0,30,False,"music/ex2/BGM_EX2_Ban_02.scd","","",0,282,"Colosseum#0",False,"","","BNpcBase#0","Use Deflect to dissipate the aether spheres!","Hold on, Fordola...
We end this now! For Ala Mhigo!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,6,11,0,False,0,0
5025,"InstanceContentType#7",0,30,False,"","","",0,582,"Colosseum#0",False,"","","BNpcBase#0","Search for survivors.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
5026,"InstanceContentType#7",0,30,False,"music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","","",0,609,"Colosseum#0",False,"","","BNpcBase#0","Defeat Sadu Heavensflame","Time to finish this!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,8,25,0,False,0,0
